"BallotID","raiford"
"AB-0860+10241",0
"AB-0860+10291",0
"AB-0860+10295",1
"AB-0860+10345",0
"AB-0860+10357",0
"AB-0860+10363",0
"AB-0860+10367",1
"AB-0860+10373",0
"AB-0860+10381",0
"AB-0860+10403",0
"AB-0860+10407",0
"AB-0860+10439",0
"AB-0860+10457",1
"AB-0860+10489",1
"AB-0860+10517",0
"AB-0860+10531",0
"AB-0860+10549",1
"AB-0860+10581",0
"AB-0860+10591",0
"AB-0860+10635",1
"AB-0860+10705",0
"AB-0860+10771",1
"AB-0860+10791",1
"AB-0860+10795",0
"AB-0860+10801",0
"AB-0861+10043",1
"AB-0861+10045",1
"AB-0861+10091",0
"AB-0861+10123",1
"AB-0861+10127",1
"AB-0861+10161",1
"AB-0861+10209",0
"AB-0861+10235",1
"AB-0861+10251",1
"AB-0861+10255",1
"AB-0861+10265",0
"AB-0861+10325",0
"AB-0861+10379",0
"AB-0861+10459",0
"AB-0861+10509",1
"AB-0861+10545",0
"AB-0861+10649",0
"AB-0861+10659",0
"AB-0861+10673",1
"AB-0861+10685",0
"AB-0861+10711",1
"AB-0861+10723",1
"AB-0861+10729",0
"AB-0861+10731",0
"AB-0861+10751",1
"AB-0861+10765",0
"AB-0861+10775",1
"AB-0861+10789",0
"AB-0861+10799",0
"AB-0862+10051",1
"AB-0862+10163",0
"AB-0862+10193",1
"AB-0862+10197",1
"AB-0862+10199",0
"AB-0862+10219",0
"AB-0862+10223",1
"AB-0862+10245",0
"AB-0862+10253",1
"AB-0862+10259",0
"AB-0862+10271",1
"AB-0862+10347",0
"AB-0862+10355",0
"AB-0862+10373",0
"AB-0862+10391",0
"AB-0862+10421",0
"AB-0862+10423",1
"AB-0862+10513",1
"AB-0862+10561",0
"AB-0862+10565",1
"AB-0862+10585",1
"AB-0862+10635",1
"AB-0862+10639",0
"AB-0862+10641",1
"AB-0862+10691",0
"AB-0862+10713",1
"AB-0862+10755",1
"AB-0862+10785",1
"AB-0862+10797",1
"AB-0863+10005",0
"AB-0863+10007",1
"AB-0863+10029",1
"AB-0863+10031",0
"AB-0863+10061",1
"AB-0863+10063",1
"AB-0863+10091",1
"AB-0863+10113",1
"AB-0863+10189",1
"AB-0863+10195",1
"AB-0863+10203",1
"AB-0863+10207",1
"AB-0863+10221",1
"AB-0863+10231",1
"AB-0863+10253",1
"AB-0863+10271",0
"AB-0863+10273",1
"AB-0863+10285",0
"AB-0863+10299",0
"AB-0863+10309",0
"AB-0863+10319",1
"AB-0863+10363",1
"AB-0863+10379",1
"AB-0863+10389",1
"AB-0863+10393",0
"AB-0863+10411",1
"AB-0863+10417",1
"AB-0863+10421",1
"AB-0863+10423",1
"AB-0863+10427",1
"AB-0863+10433",1
"AB-0863+10439",1
"AB-0863+10459",1
"AB-0863+10461",1
"AB-0863+10485",1
"AB-0863+10507",1
"AB-0863+10537",1
"AB-0863+10539",1
"AB-0863+10543",1
"AB-0863+10547",1
"AB-0863+10557",1
"AB-0863+10559",1
"AB-0863+10561",1
"AB-0863+10579",1
"AB-0863+10595",1
"AB-0863+10603",1
"AB-0863+10613",0
"AB-0863+10617",1
"AB-0863+10687",1
"AB-0863+10689",0
"AB-0863+10727",0
"AB-0863+10731",1
"AB-0863+10793",1
"AB-0863+10801",1
"AB-0864+10017",1
"AB-0864+10067",0
"AB-0864+10097",1
"AB-0864+10103",1
"AB-0864+10135",1
"AB-0864+10151",0
"AB-0864+10217",1
"AB-0864+10231",1
"AB-0864+10235",0
"AB-0864+10249",1
"AB-0864+10269",1
"AB-0864+10273",1
"AB-0864+10281",1
"AB-0864+10283",1
"AB-0864+10373",0
"AB-0864+10395",0
"AB-0864+10405",1
"AB-0864+10437",1
"AB-0864+10441",1
"AB-0865+10003",0
"AB-0865+10035",1
"AB-0865+10041",0
"AB-0865+10097",0
"AB-0865+10133",1
"AB-0865+10135",0
"AB-0865+10139",1
"AB-0865+10149",0
"AB-0865+10151",0
"AB-0865+10169",1
"AB-0865+10185",0
"AB-0865+10187",1
"AB-0865+10207",1
"AB-0865+10217",0
"AB-0865+10261",0
"AB-0865+10271",1
"AB-0865+10303",1
"AB-0865+10411",1
"AB-0865+10487",1
"AB-0865+10497",1
"AB-0865+10527",1
"AB-0865+10539",0
"AB-0865+10551",0
"AB-0865+10563",0
"AB-0865+10569",0
"AB-0865+10589",1
"AB-0865+10625",1
"AB-0865+10633",1
"AB-0865+10639",0
"AB-0865+10661",1
"AB-0865+10685",0
"AB-0865+10747",1
"AB-0865+10759",1
"AB-0865+10787",1
"AB-0865+10795",0
"AB-0866+10033",1
"AB-0866+10079",1
"AB-0866+10087",1
"AB-0866+10089",0
"AB-0866+10095",1
"AB-0866+10125",1
"AB-0866+10145",1
"AB-0866+10181",1
"AB-0866+10191",0
"AB-0866+10211",0
"AB-0866+10229",1
"AB-0866+10245",1
"AB-0866+10283",1
"AB-0866+10287",1
"AB-0866+10289",1
"AB-0866+10335",0
"AB-0866+10351",1
"AB-0866+10353",1
"AB-0866+10369",1
"AB-0866+10457",0
"AB-0866+10525",1
"AB-0866+10537",0
"AB-0866+10543",1
"AB-0866+10573",1
"AB-0866+10597",0
"AB-0866+10603",0
"AB-0866+10637",0
"AB-0866+10661",1
"AB-0866+10697",1
"AB-0866+10715",1
"AB-0866+10767",0
"AB-0866+10787",1
"AB-0866+10793",0
"AB-0866+10795",1
"AB-0867+10005",0
"AB-0867+10067",1
"AB-0867+10071",1
"AB-0867+10081",0
"AB-0867+10087",0
"AB-0867+10137",0
"AB-0867+10171",1
"AB-0867+10177",1
"AB-0867+10199",1
"AB-0867+10207",0
"AB-0867+10335",0
"AB-0867+10341",1
"AB-0867+10351",1
"AB-0867+10367",1
"AB-0867+10391",0
"AB-0867+10397",1
"AB-0867+10445",0
"AB-0867+10489",1
"AB-0867+10507",1
"AB-0867+10549",0
"AB-0867+10573",0
"AB-0867+10575",0
"AB-0867+10585",0
"AB-0867+10593",0
"AB-0867+10609",1
"AB-0867+10613",1
"AB-0867+10621",0
"AB-0867+10681",0
"AB-0867+10777",1
"AB-0867+10779",1
"AB-0868+10013",1
"AB-0868+10033",1
"AB-0868+10065",0
"AB-0868+10067",0
"AB-0868+10111",1
"AB-0868+10117",0
"AB-0868+10121",1
"AB-0868+10133",0
"AB-0868+10141",1
"AB-0868+10177",0
"AB-0868+10183",1
"AB-0868+10205",1
"AB-0868+10239",0
"AB-0868+10253",1
"AB-0868+10275",0
"AB-0868+10333",1
"AB-0868+10339",1
"AB-0868+10379",0
"AB-0868+10391",1
"AB-0868+10397",1
"AB-0868+10401",1
"AB-0868+10417",1
"AB-0868+10439",0
"AB-0868+10497",1
"AB-0868+10517",1
"AB-0868+10549",1
"AB-0868+10553",0
"AB-0868+10569",1
"AB-0868+10575",1
"AB-0868+10577",1
"AB-0868+10603",0
"AB-0868+10607",0
"AB-0868+10609",1
"AB-0868+10615",1
"AB-0868+10647",1
"AB-0868+10653",1
"AB-0868+10691",0
"AB-0868+10707",0
"AB-0868+10731",0
"AB-0868+10747",0
"AB-0868+10779",1
"AB-0869+10031",0
"AB-0869+10157",1
"AB-0869+10165",1
"AB-0869+10179",1
"AB-0869+10183",0
"AB-0869+10255",1
"AB-0869+10281",1
"AB-0869+10291",1
"AB-0869+10311",1
"AB-0869+10357",0
"AB-0869+10381",0
"AB-0869+10383",0
"AB-0869+10385",0
"AB-0869+10421",0
"AB-0869+10459",0
"AB-0869+10485",0
"AB-0869+10493",0
"AB-0869+10497",0
"AB-0869+10505",1
"AB-0869+10529",0
"AB-0869+10613",0
"AB-0869+10615",1
"AB-0869+10621",0
"AB-0869+10635",1
"AB-0869+10657",0
"AB-0869+10659",0
"AB-0869+10661",1
"AB-0869+10719",0
"AB-0869+10723",0
"AB-0869+10733",0
"AB-0869+10745",1
"AB-0869+10769",1
"AB-0869+10797",0
"AB-0870+10003",0
"AB-0870+10021",0
"AB-0870+10055",0
"AB-0870+10057",1
"AB-0870+10075",0
"AB-0870+10117",1
"AB-0870+10137",0
"AB-0870+10177",0
"AB-0870+10189",1
"AB-0870+10207",1
"AB-0870+10209",1
"AB-0870+10215",1
"AB-0870+10233",1
"AB-0870+10275",1
"AB-0870+10277",1
"AB-0870+10281",1
"AB-0870+10283",1
"AB-0870+10295",1
"AB-0870+10303",1
"AB-0870+10313",0
"AB-0870+10343",0
"AB-0870+10347",0
"AB-0870+10383",1
"AB-0870+10521",1
"AB-0870+10527",0
"AB-0870+10543",1
"AB-0870+10583",1
"AB-0871+10015",1
"AB-0871+10017",0
"AB-0871+10035",0
"AB-0871+10049",0
"AB-0871+10055",0
"AB-0871+10105",1
"AB-0871+10123",1
"AB-0871+10145",1
"AB-0871+10161",1
"AB-0871+10213",0
"AB-0871+10241",1
"AB-0871+10253",1
"AB-0871+10257",1
"AB-0871+10263",1
"AB-0871+10271",1
"AB-0871+10277",1
"AB-0871+10297",1
"AB-0871+10331",1
"AB-0871+10337",0
"AB-0871+10345",1
"AB-0871+10353",0
"AB-0871+10363",1
"AB-0871+10385",1
"AB-0871+10417",1
"AB-0871+10445",0
"AB-0871+10467",0
"AB-0871+10499",1
"AB-0871+10501",0
"AB-0871+10509",0
"AB-0871+10557",1
"AB-0871+10563",1
"AB-0871+10569",0
"AB-0871+10595",0
"AB-0871+10599",0
"AB-0871+10649",0
"AB-0871+10697",0
"AB-0871+10711",1
"AB-0871+10775",1
"AB-0871+10785",1
"AB-0871+10787",1
"AB-0871+10793",1
"AB-0871+10795",0
"AB-0872+10005",1
"AB-0872+10023",0
"AB-0872+10025",1
"AB-0872+10041",0
"AB-0872+10051",1
"AB-0872+10061",0
"AB-0872+10085",1
"AB-0872+10103",0
"AB-0872+10119",0
"AB-0872+10127",0
"AB-0872+10131",1
"AB-0872+10215",1
"AB-0872+10219",0
"AB-0872+10261",0
"AB-0872+10289",0
"AB-0872+10313",0
"AB-0872+10327",1
"AB-0872+10335",1
"AB-0872+10479",0
"AB-0872+10481",0
"AB-0872+10487",1
"AB-0872+10489",0
"AB-0872+10497",0
"AB-0872+10541",0
"AB-0872+10597",0
"AB-0872+10613",1
"AB-0872+10663",0
"AB-0872+10667",1
"AB-0872+10773",1
"AB-0872+10797",1
"AB-0873+10041",0
"AB-0873+10049",1
"AB-0873+10075",1
"AB-0873+10081",1
"AB-0873+10091",0
"AB-0873+10175",0
"AB-0873+10185",1
"AB-0873+10205",1
"AB-0873+10235",1
"AB-0873+10253",0
"AB-0873+10263",1
"AB-0873+10269",1
"AB-0873+10303",1
"AB-0873+10311",0
"AB-0873+10313",0
"AB-0873+10319",1
"AB-0873+10347",1
"AB-0873+10395",0
"AB-0873+10445",0
"AB-0873+10453",1
"AB-0873+10457",0
"AB-0873+10465",0
"AB-0873+10475",1
"AB-0873+10511",0
"AB-0874+10029",1
"AB-0874+10033",1
"AB-0874+10041",0
"AB-0874+10047",1
"AB-0874+10063",1
"AB-0874+10087",1
"AB-0874+10101",1
"AB-0874+10125",1
"AB-0874+10157",1
"AB-0874+10197",1
"AB-0874+10213",1
"AB-0874+10215",1
"AB-0874+10259",0
"AB-0874+10295",1
"AB-0874+10305",1
"AB-0874+10307",1
"AB-0874+10329",1
"AB-0874+10341",1
"AB-0874+10355",1
"AB-0874+10373",1
"AB-0874+10401",1
"AB-0874+10423",0
"AB-0874+10451",0
"AB-0874+10467",0
"AB-0874+10487",1
"AB-0874+10561",1
"AB-0874+10575",1
"AB-0874+10579",0
"AB-0874+10597",1
"AB-0874+10609",1
"AB-0874+10615",0
"AB-0874+10623",0
"AB-0874+10625",1
"AB-0874+10631",1
"AB-0874+10633",1
"AB-0874+10641",1
"AB-0874+10671",1
"AB-0874+10675",1
"AB-0874+10721",1
"AB-0874+10735",0
"AB-0874+10743",1
"AB-0874+10761",1
"AB-0874+10773",1
"AB-0874+10787",0
"AB-0875+10047",1
"AB-0875+10061",1
"AB-0875+10077",1
"AB-0875+10079",1
"AB-0875+10095",1
"AB-0875+10189",1
"AB-0875+10223",1
"AB-0875+10331",0
"AB-0875+10393",1
"AB-0875+10417",0
"AB-0875+10483",1
"AB-0875+10503",1
"AB-0875+10513",0
"AB-0875+10545",1
"AB-0875+10555",1
"AB-0875+10599",1
"AB-0875+10603",0
"AB-0875+10615",0
"AB-0875+10633",1
"AB-0876+10011",1
"AB-0876+10035",1
"AB-0876+10037",0
"AB-0876+10071",0
"AB-0876+10075",0
"AB-0876+10089",0
"AB-0876+10091",0
"AB-0876+10103",1
"AB-0876+10105",1
"AB-0876+10123",1
"AB-0876+10137",1
"AB-0876+10157",1
"AB-0876+10163",1
"AB-0876+10165",1
"AB-0876+10189",1
"AB-0876+10203",1
"AB-0876+10209",1
"AB-0876+10215",1
"AB-0876+10245",1
"AB-0876+10273",1
"AB-0876+10279",0
"AB-0876+10287",1
"AB-0876+10321",1
"AB-0876+10325",1
"AB-0876+10333",1
"AB-0876+10341",1
"AB-0876+10343",0
"AB-0876+10347",1
"AB-0876+10353",1
"AB-0876+10361",1
"AB-0876+10363",1
"AB-0876+10381",0
"AB-0876+10383",1
"AB-0876+10419",1
"AB-0876+10451",1
"AB-0876+10465",1
"AB-0876+10467",1
"AB-0876+10469",1
"AB-0876+10471",1
"AB-0876+10521",1
"AB-0876+10523",1
"AB-0876+10529",1
"AB-0876+10545",0
"AB-0876+10557",1
"AB-0876+10567",1
"AB-0876+10595",1
"AB-0876+10597",1
"AB-0876+10601",1
"AB-0876+10645",0
"AB-0877+10011",1
"AB-0877+10013",1
"AB-0877+10057",1
"AB-0877+10061",0
"AB-0877+10079",0
"AB-0877+10087",0
"AB-0877+10091",1
"AB-0877+10123",0
"AB-0877+10215",1
"AB-0877+10233",0
"AB-0877+10235",0
"AB-0877+10243",1
"AB-0877+10247",1
"AB-0877+10257",0
"AB-0877+10259",1
"AB-0877+10261",1
"AB-0877+10263",1
"AB-0877+10295",0
"AB-0877+10341",1
"AB-0877+10365",1
"AB-0877+10367",0
"AB-0877+10377",0
"AB-0877+10385",1
"AB-0877+10387",1
"AB-0877+10389",0
"AB-0877+10393",1
"AB-0877+10395",1
"AB-0877+10407",1
"AB-0877+10433",1
"AB-0877+10439",1
"AB-0877+10461",1
"AB-0877+10473",1
"AB-0877+10481",1
"AB-0877+10485",1
"AB-0877+10497",1
"AB-0877+10523",0
"AB-0877+10539",1
"AB-0877+10543",1
"AB-0877+10587",0
"AB-0877+10589",0
"AB-0877+10631",1
"AB-0877+10633",0
"AB-0877+10635",0
"AB-0877+10639",1
"AB-0877+10645",1
"AB-0877+10697",1
"AB-0877+10701",1
"AB-0877+10703",1
"AB-0877+10745",1
"AB-0877+10751",1
"AB-0877+10763",1
"AB-0877+10771",0
"AB-0878+10009",1
"AB-0878+10025",0
"AB-0878+10053",1
"AB-0878+10055",1
"AB-0878+10059",1
"AB-0878+10067",1
"AB-0878+10075",1
"AB-0878+10101",1
"AB-0878+10109",1
"AB-0878+10133",1
"AB-0878+10139",1
"AB-0878+10141",1
"AB-0878+10177",1
"AB-0878+10183",1
"AB-0878+10193",1
"AB-0878+10203",1
"AB-0878+10293",1
"AB-0878+10321",1
"AB-0878+10327",1
"AB-0878+10333",1
"AB-0878+10335",1
"AB-0878+10343",1
"AB-0878+10383",1
"AB-0878+10385",1
"AB-0878+10409",0
"AB-0878+10437",1
"AB-0878+10439",1
"AB-0878+10441",0
"AB-0878+10443",1
"AB-0878+10459",0
"AB-0878+10473",1
"AB-0878+10475",0
"AB-0878+10489",0
"AB-0878+10491",1
"AB-0878+10499",1
"AB-0878+10507",1
"AB-0878+10521",0
"AB-0878+10553",0
"AB-0878+10565",0
"AB-0878+10595",0
"AB-0878+10627",1
"AB-0878+10631",1
"AB-0878+10641",1
"AB-0878+10663",0
"AB-0878+10677",1
"AB-0878+10689",1
"AB-0878+10691",1
"AB-0878+10695",1
"AB-0878+10707",0
"AB-0878+10711",0
"AB-0878+10713",1
"AB-0878+10725",1
"AB-0878+10733",1
"AB-0878+10775",1
"AB-0878+10787",1
"AB-0878+10791",1
"AB-0879+10009",0
"AB-0879+10015",0
"AB-0879+10023",1
"AB-0879+10031",1
"AB-0879+10147",1
"AB-0879+10237",0
"AB-0879+10249",0
"AB-0879+10261",0
"AB-0879+10265",1
"AB-0879+10317",1
"AB-0879+10359",1
"AB-0879+10363",1
"AB-0879+10369",0
"AB-0879+10387",1
"AB-0879+10423",1
"AB-0879+10439",1
"AB-0879+10441",0
"AB-0879+10447",1
"AB-0879+10505",1
"AB-0879+10521",1
"AB-0879+10527",1
"AB-0879+10569",1
"AB-0879+10571",0
"AB-0879+10595",0
"AB-0879+10617",1
"AB-0879+10623",1
"AB-0879+10625",1
"AB-0879+10649",1
"AB-0879+10659",0
"AB-0879+10667",1
"AB-0879+10671",1
"AB-0879+10681",0
"AB-0879+10699",1
"AB-0879+10713",1
"AB-0879+10721",1
"AB-0879+10725",0
"AB-0879+10727",1
"AB-0879+10741",1
"AB-0879+10753",1
"AB-0879+10755",1
"AB-0879+10783",1
"AB-0880+10015",1
"AB-0880+10019",1
"AB-0880+10021",1
"AB-0880+10035",0
"AB-0880+10049",1
"AB-0880+10073",1
"AB-0880+10077",1
"AB-0880+10079",1
"AB-0880+10083",1
"AB-0880+10091",1
"AB-0880+10103",1
"AB-0880+10133",1
"AB-0880+10135",1
"AB-0880+10137",1
"AB-0880+10139",1
"AB-0880+10141",1
"AB-0880+10145",1
"AB-0880+10147",1
"AB-0880+10193",1
"AB-0880+10199",1
"AB-0880+10207",0
"AB-0880+10213",1
"AB-0880+10235",0
"AB-0880+10237",1
"AB-0880+10269",1
"AB-0880+10279",0
"AB-0880+10283",1
"AB-0880+10287",1
"AB-0880+10309",1
"AB-0880+10343",1
"AB-0880+10347",1
"AB-0880+10379",1
"AB-0880+10405",1
"AB-0880+10437",0
"AB-0880+10443",1
"AB-0880+10463",0
"AB-0880+10465",0
"AB-0880+10495",1
"AB-0880+10503",1
"AB-0880+10551",1
"AB-0880+10583",1
"AB-0880+10591",1
"AB-0880+10681",1
"AB-0880+10683",1
"AB-0880+10687",1
"AB-0880+10701",1
"AB-0880+10715",0
"AB-0880+10723",0
"AB-0880+10759",0
"AB-0881+10007",1
"AB-0881+10011",1
"AB-0881+10071",0
"AB-0881+10073",0
"AB-0881+10085",1
"AB-0881+10093",1
"AB-0881+10097",1
"AB-0881+10101",1
"AB-0881+10103",1
"AB-0881+10121",1
"AB-0881+10135",0
"AB-0881+10151",1
"AB-0881+10153",0
"AB-0881+10155",0
"AB-0881+10205",1
"AB-0881+10207",0
"AB-0881+10209",1
"AB-0881+10215",0
"AB-0881+10243",1
"AB-0881+10263",1
"AB-0881+10313",1
"AB-0881+10333",1
"AB-0881+10351",1
"AB-0881+10375",0
"AB-0881+10389",1
"AB-0881+10405",1
"AB-0881+10411",1
"AB-0881+10433",1
"AB-0881+10469",1
"AB-0881+10477",1
"AB-0881+10511",0
"AB-0881+10515",1
"AB-0881+10519",1
"AB-0881+10545",1
"AB-0881+10569",0
"AB-0881+10573",1
"AB-0881+10599",1
"AB-0881+10617",0
"AB-0881+10619",1
"AB-0881+10633",1
"AB-0881+10647",1
"AB-0881+10649",0
"AB-0881+10655",1
"AB-0881+10667",1
"AB-0881+10691",1
"AB-0881+10701",1
"AB-0882+10013",1
"AB-0882+10031",0
"AB-0882+10047",1
"AB-0882+10073",0
"AB-0882+10115",0
"AB-0882+10127",1
"AB-0882+10159",0
"AB-0882+10161",0
"AB-0882+10209",0
"AB-0882+10235",0
"AB-0882+10241",0
"AB-0882+10261",1
"AB-0882+10285",0
"AB-0882+10301",0
"AB-0882+10349",1
"AB-0882+10351",0
"AB-0882+10391",1
"AB-0882+10399",0
"AB-0882+10405",1
"AB-0882+10409",1
"AB-0882+10417",1
"AB-0882+10457",0
"AB-0882+10467",1
"AB-0882+10489",1
"AB-0882+10505",1
"AB-0882+10509",1
"AB-0882+10511",1
"AB-0882+10515",1
"AB-0882+10555",0
"AB-0882+10557",0
"AB-0882+10597",1
"AB-0882+10603",0
"AB-0882+10671",0
"AB-0882+10673",0
"AB-0882+10677",0
"AB-0882+10685",0
"AB-0882+10693",0
"AB-0882+10695",1
"AB-0882+10701",0
"AB-0882+10715",1
"AB-0882+10767",0
"AB-0882+10771",0
"AB-0883+10003",0
"AB-0883+10009",1
"AB-0883+10011",0
"AB-0883+10017",0
"AB-0883+10049",1
"AB-0883+10105",1
"AB-0883+10121",1
"AB-0883+10125",1
"AB-0883+10129",0
"AB-0883+10131",0
"AB-0883+10139",0
"AB-0883+10199",1
"AB-0883+10223",0
"AB-0883+10229",0
"AB-0883+10231",0
"AB-0883+10241",0
"AB-0883+10251",1
"AB-0883+10271",0
"AB-0883+10273",1
"AB-0883+10303",1
"AB-0883+10375",1
"AB-0883+10377",1
"AB-0883+10379",1
"AB-0883+10399",1
"AB-0883+10403",0
"AB-0883+10407",0
"AB-0883+10411",1
"AB-0883+10421",1
"AB-0883+10425",1
"AB-0883+10443",1
"AB-0883+10465",1
"AB-0883+10485",0
"AB-0883+10499",0
"AB-0883+10509",1
"AB-0883+10523",0
"AB-0883+10591",1
"AB-0883+10599",1
"AB-0883+10667",1
"AB-0883+10685",0
"AB-0883+10723",1
"AB-0883+10727",1
"AB-0883+10749",1
"AB-0883+10773",0
"AB-0883+10793",1
"AB-0884+10015",0
"AB-0884+10017",0
"AB-0884+10019",1
"AB-0884+10027",1
"AB-0884+10029",1
"AB-0884+10047",0
"AB-0884+10049",0
"AB-0884+10053",0
"AB-0884+10055",1
"AB-0884+10061",1
"AB-0884+10065",0
"AB-0884+10145",1
"AB-0884+10165",1
"AB-0884+10197",1
"AB-0884+10209",1
"AB-0884+10301",1
"AB-0884+10307",1
"AB-0884+10347",0
"AB-0884+10359",1
"AB-0884+10361",0
"AB-0884+10363",1
"AB-0884+10371",0
"AB-0884+10375",0
"AB-0884+10377",0
"AB-0884+10381",0
"AB-0884+10389",0
"AB-0884+10399",1
"AB-0884+10401",0
"AB-0884+10527",0
"AB-0884+10545",0
"AB-0884+10559",0
"AB-0884+10577",1
"AB-0884+10585",0
"AB-0884+10589",1
"AB-0885+10007",1
"AB-0885+10021",0
"AB-0885+10045",0
"AB-0885+10055",1
"AB-0885+10063",0
"AB-0885+10065",0
"AB-0885+10091",1
"AB-0885+10103",1
"AB-0885+10153",1
"AB-0885+10169",1
"AB-0885+10201",1
"AB-0885+10215",1
"AB-0885+10219",1
"AB-0885+10223",1
"AB-0885+10233",1
"AB-0885+10279",1
"AB-0885+10283",1
"AB-0885+10289",1
"AB-0885+10291",1
"AB-0885+10317",1
"AB-0885+10327",0
"AB-0885+10331",1
"AB-0885+10333",1
"AB-0885+10347",1
"AB-0885+10375",1
"AB-0885+10377",1
"AB-0885+10423",0
"AB-0885+10431",0
"AB-0885+10445",0
"AB-0885+10447",1
"AB-0885+10463",0
"AB-0885+10465",1
"AB-0885+10477",1
"AB-0885+10485",0
"AB-0885+10493",1
"AB-0885+10501",1
"AB-0885+10549",1
"AB-0885+10555",1
"AB-0885+10557",1
"AB-0885+10575",1
"AB-0885+10577",1
"AB-0885+10583",0
"AB-0885+10585",0
"AB-0885+10587",0
"AB-0885+10599",1
"AB-0885+10623",0
"AB-0885+10697",1
"AB-0885+10731",1
"AB-0885+10745",0
"AB-0885+10747",0
"AB-0885+10749",0
"AB-0885+10765",0
"AB-0886+10009",1
"AB-0886+10015",1
"AB-0886+10019",1
"AB-0886+10029",1
"AB-0886+10035",1
"AB-0886+10073",1
"AB-0886+10083",0
"AB-0886+10087",0
"AB-0886+10093",0
"AB-0886+10099",1
"AB-0886+10129",0
"AB-0886+10139",1
"AB-0886+10151",1
"AB-0886+10173",0
"AB-0886+10181",1
"AB-0886+10183",1
"AB-0886+10203",1
"AB-0886+10211",0
"AB-0886+10241",1
"AB-0886+10243",1
"AB-0886+10249",1
"AB-0886+10279",1
"AB-0886+10289",1
"AB-0886+10297",0
"AB-0886+10311",0
"AB-0886+10325",0
"AB-0886+10353",0
"AB-0886+10357",1
"AB-0886+10365",0
"AB-0886+10443",0
"AB-0886+10445",0
"AB-0886+10453",0
"AB-0886+10475",1
"AB-0886+10485",0
"AB-0886+10499",0
"AB-0886+10505",1
"AB-0886+10513",1
"AB-0886+10517",1
"AB-0886+10535",1
"AB-0886+10539",1
"AB-0886+10553",0
"AB-0886+10555",0
"AB-0886+10567",0
"AB-0886+10569",0
"AB-0886+10571",0
"AB-0886+10599",0
"AB-0886+10613",1
"AB-0886+10617",1
"AB-0886+10633",1
"AB-0886+10641",1
"AB-0886+10661",1
"AB-0886+10665",1
"AB-0886+10671",0
"AB-0886+10679",1
"AB-0886+10695",0
"AB-0886+10711",0
"AB-0886+10717",1
"AB-0886+10721",1
"AB-0886+10729",1
"AB-0886+10757",1
"AB-0886+10759",1
"AB-0886+10775",1
"AB-0886+10781",1
"AB-0886+10789",1
"AB-0886+10797",1
"AB-0886+10803",1
"AB-0887+10011",1
"AB-0887+10063",0
"AB-0887+10073",1
"AB-0887+10127",1
"AB-0887+10167",1
"AB-0887+10175",1
"AB-0887+10185",1
"AB-0887+10241",1
"AB-0887+10243",0
"AB-0887+10255",1
"AB-0887+10257",1
"AB-0887+10261",0
"AB-0887+10311",0
"AB-0887+10337",0
"AB-0887+10353",1
"AB-0887+10359",1
"AB-0887+10395",0
"AB-0887+10417",1
"AB-0887+10455",1
"AB-0887+10457",1
"AB-0887+10465",1
"AB-0887+10497",1
"AB-0887+10521",1
"AB-0887+10523",1
"AB-0887+10545",1
"AB-0887+10549",0
"AB-0887+10573",0
"AB-0887+10579",1
"AB-0887+10589",1
"AB-0887+10595",1
"AB-0887+10599",1
"AB-0887+10615",0
"AB-0887+10617",1
"AB-0887+10619",0
"AB-0887+10681",0
"AB-0887+10691",1
"AB-0887+10693",0
"AB-0887+10701",1
"AB-0887+10705",1
"AB-0887+10723",1
"AB-0887+10751",1
"AB-0887+10755",0
"AB-0887+10793",0
"AB-0888+10009",0
"AB-0888+10019",1
"AB-0888+10029",0
"AB-0888+10031",0
"AB-0888+10085",0
"AB-0888+10093",1
"AB-0888+10099",1
"AB-0888+10133",0
"AB-0888+10159",0
"AB-0888+10165",1
"AB-0888+10193",0
"AB-0888+10211",0
"AB-0888+10213",0
"AB-0888+10219",0
"AB-0888+10229",0
"AB-0888+10247",0
"AB-0888+10281",0
"AB-0888+10283",0
"AB-0888+10295",0
"AB-0888+10297",0
"AB-0888+10307",1
"AB-0888+10309",0
"AB-0888+10315",0
"AB-0888+10317",0
"AB-0888+10323",1
"AB-0888+10327",1
"AB-0888+10347",0
"AB-0888+10349",1
"AB-0888+10353",1
"AB-0888+10391",0
"AB-0888+10405",1
"AB-0888+10421",1
"AB-0888+10437",1
"AB-0888+10441",1
"AB-0888+10451",1
"AB-0888+10469",1
"AB-0888+10483",1
"AB-0888+10489",1
"AB-0888+10495",1
"AB-0888+10517",0
"AB-0888+10531",1
"AB-0888+10539",1
"AB-0888+10541",1
"AB-0888+10563",0
"AB-0888+10621",1
"AB-0888+10687",1
"AB-0888+10689",1
"AB-0888+10693",0
"AB-0889+10011",0
"AB-0889+10033",1
"AB-0889+10043",1
"AB-0889+10045",1
"AB-0889+10047",1
"AB-0889+10053",1
"AB-0889+10059",1
"AB-0889+10067",1
"AB-0889+10071",1
"AB-0889+10083",1
"AB-0889+10089",1
"AB-0889+10091",1
"AB-0889+10103",1
"AB-0889+10119",0
"AB-0889+10129",1
"AB-0889+10135",0
"AB-0889+10137",1
"AB-0889+10181",0
"AB-0889+10197",1
"AB-0889+10199",1
"AB-0889+10221",1
"AB-0889+10237",1
"AB-0889+10315",1
"AB-0889+10317",1
"AB-0889+10333",0
"AB-0889+10367",1
"AB-0889+10371",1
"AB-0889+10377",1
